view_count,cart_count,purchase_count,stock_level,competitor_price_ratio,hour_of_day,day_of_week,base_price_tier,demand_score,conversion_rate,cart_conversion,price_multiplier
4,1,0,295,1.1438,3,5,3,0.52,0.0,0.25,1.0611
0,0,0,285,1.1878,20,3,3,0.0,0.0,0.0,0.8878
3,0,0,85,1.1277,15,1,2,0.015,0.0,0.0,0.9617
45,3,0,267,0.9343,9,0,1,0.3583,0.0,0.0667,0.9814
2,0,0,200,1.0752,14,6,1,0.01,0.0,0.0,0.9183
15,0,0,77,1.0198,14,3,3,0.075,0.0,0.0,0.9338
74,4,1,48,1.0754,4,3,1,0.5186,0.0135,0.0541,1.0161
0,0,0,221,0.932,4,5,2,0.0,0.0,0.0,0.8854
67,12,0,72,1.1529,6,6,2,0.6932,0.0,0.1791,1.0947
13,2,0,124,1.1724,18,1,2,0.3727,0.0,0.1538,1.0058
5,0,0,581,1.0267,14,2,2,0.025,0.0,0.0,0.8857
47,10,0,73,1.0569,19,3,3,0.6605,0.0,0.2128,1.0366
39,10,1,88,1.0285,21,3,1,0.7847,0.0256,0.2564,1.1062
83,8,2,491,1.0302,21,0,1,0.6801,0.0241,0.0964,1.0524
53,6,0,86,1.0529,3,5,1,0.4914,0.0,0.1132,1.0243
65,21,6,9,1.0411,9,5,2,1.0,0.0923,0.3231,1.1628
13,5,0,177,1.0155,2,2,1,0.8342,0.0,0.3846,1.0329
7,0,0,86,1.0278,16,0,3,0.035,0.0,0.0,0.9041
55,10,1,10,1.159,15,1,2,0.6932,0.0182,0.1818,1.0518
65,8,2,268,1.0647,4,2,3,0.6635,0.0308,0.1231,1.0322
186,60,11,10,1.0629,5,1,1,1.0,0.0591,0.3226,1.0786
21,1,0,8,0.9837,2,1,1,0.2002,0.0,0.0476,0.9469
18,3,0,529,1.0144,19,1,3,0.4233,0.0,0.1667,1.0287
59,3,0,29,0.9619,13,2,2,0.3967,0.0,0.0508,1.0346
16,3,1,197,1.0636,3,5,3,0.6425,0.0625,0.1875,1.0565
106,28,5,466,1.0434,16,1,3,1.0,0.0472,0.2642,1.0597
78,6,0,20,1.038,7,2,1,0.5438,0.0,0.0769,1.0948
22,1,0,486,1.097,0,5,2,0.2009,0.0,0.0455,0.915
55,8,1,504,0.9865,21,2,2,0.6205,0.0182,0.1455,1.0345
56,8,2,211,1.0239,20,0,2,0.6729,0.0357,0.1429,1.0254
4,0,0,348,0.9853,22,4,1,0.02,0.0,0.0,0.8762
93,1,0,529,1.042,13,3,2,0.4865,0.0,0.0108,1.0154
28,5,1,559,1.012,20,1,1,0.6043,0.0357,0.1786,1.032
70,5,0,230,1.0052,21,5,2,0.4929,0.0,0.0714,1.0366
15,3,0,50,0.9958,6,0,2,0.475,0.0,0.2,0.9922
90,21,6,8,1.0486,21,4,2,1.0,0.0667,0.2333,1.0851
19,9,2,95,0.9978,14,5,2,1.0,0.1053,0.4737,1.0599
0,0,0,95,1.1576,11,1,3,0.0,0.0,0.0,0.9435
94,11,1,95,1.0019,16,6,2,0.736,0.0106,0.117,1.1014
3,0,0,191,0.967,8,6,2,0.015,0.0,0.0,0.8957
15,3,0,560,1.0048,21,0,1,0.475,0.0,0.2,1.0278
119,14,4,13,0.9112,10,0,1,0.8361,0.0336,0.1176,1.0876
120,26,1,541,0.959,13,1,1,0.9583,0.0083,0.2167,1.0413
34,4,1,307,0.9727,14,6,2,0.4935,0.0294,0.1176,1.0247
39,3,0,301,1.0424,3,0,1,0.3488,0.0,0.0769,0.9735
23,2,0,110,1.064,7,5,1,0.2889,0.0,0.087,0.9613
13,2,0,17,1.1262,10,4,1,0.3727,0.0,0.1538,1.0414
15,2,0,7,1.1047,1,3,1,0.3417,0.0,0.1333,1.0451
44,9,2,108,0.944,23,1,1,0.7655,0.0455,0.2045,1.0319
55,21,2,174,1.0569,4,0,2,1.0,0.0364,0.3818,1.0523
62,31,13,99,1.0007,4,2,2,1.0,0.2097,0.5,1.0735
62,11,1,182,1.1257,16,1,2,0.7132,0.0161,0.1774,1.0835
3,0,0,363,1.1046,14,5,1,0.015,0.0,0.0,0.8762
27,13,1,294,1.0907,17,6,3,1.0,0.037,0.4815,1.1357
2,0,0,113,0.9602,12,2,1,0.01,0.0,0.0,0.9278
31,13,1,50,1.0389,1,4,2,1.0,0.0323,0.4194,1.1042
23,12,2,8,1.0902,12,3,1,1.0,0.087,0.5217,1.0428
87,7,2,72,1.0128,11,2,1,0.6649,0.023,0.0805,1.0285
17,6,1,234,1.0084,12,5,1,0.9674,0.0588,0.3529,1.0388
4,1,0,226,1.1282,12,2,2,0.52,0.0,0.25,1.0525
6,0,0,186,1.1339,3,1,2,0.03,0.0,0.0,0.9312
57,9,2,13,1.0677,4,6,2,0.7061,0.0351,0.1579,1.0878
38,5,0,15,1.0348,19,6,2,0.4532,0.0,0.1316,1.0464
4,2,0,51,1.0456,14,0,2,1.0,0.0,0.5,1.107
3,1,0,44,1.17,16,1,2,0.6817,0.0,0.3333,1.0229
48,4,1,243,1.2209,7,5,2,0.4692,0.0208,0.0833,1.0331
3,0,0,90,1.0661,14,6,1,0.015,0.0,0.0,0.9045
69,4,0,26,1.0493,11,6,3,0.4609,0.0,0.058,1.0375
48,6,1,117,1.1345,13,0,3,0.5525,0.0208,0.125,1.0591
3,0,0,81,0.9507,23,4,2,0.015,0.0,0.0,0.9162
3,0,0,35,1.1398,1,1,2,0.015,0.0,0.0,0.9312
172,17,4,572,1.25,15,0,2,0.7674,0.0233,0.0988,1.1149
18,4,0,454,1.1017,14,1,1,0.5344,0.0,0.2222,1.0787
18,5,1,76,1.214,10,1,2,0.8122,0.0556,0.2778,1.0894
67,2,1,26,1.0004,11,4,1,0.4395,0.0149,0.0299,1.0626
117,28,6,51,0.8589,2,3,2,1.0,0.0513,0.2393,1.0157
170,52,13,98,1.0899,18,0,3,1.0,0.0765,0.3059,1.0801
55,16,4,240,1.1197,19,1,1,1.0,0.0727,0.2909,1.1342
18,1,0,233,0.9943,9,3,2,0.2011,0.0,0.0556,0.9188
3,0,0,452,1.0359,22,2,3,0.015,0.0,0.0,0.8687
60,5,1,169,1.0823,3,6,1,0.5167,0.0167,0.0833,1.0223
32,3,0,94,1.0423,2,5,3,0.3475,0.0,0.0938,1.0115
22,2,0,191,0.973,8,1,3,0.2918,0.0,0.0909,0.9706
94,10,2,192,1.0989,16,6,3,0.7466,0.0213,0.1064,1.137
4,0,0,420,1.1184,12,2,1,0.02,0.0,0.0,0.9422
27,10,1,39,1.0826,21,3,3,0.9869,0.037,0.3704,1.0611
0,0,0,74,1.0393,7,5,3,0.0,0.0,0.0,0.9702
25,7,3,530,1.0212,20,3,2,1.0,0.12,0.28,1.0428
2,0,0,261,1.0907,9,2,2,0.01,0.0,0.0,0.9181
5,0,0,372,1.017,6,3,3,0.025,0.0,0.0,0.8663
5,1,0,201,1.0446,5,5,1,0.425,0.0,0.2,0.9899
41,4,0,100,1.1495,22,5,2,0.4001,0.0,0.0976,1.048
54,15,4,173,1.124,11,1,2,1.0,0.0741,0.2778,1.1045
35,10,0,515,1.0715,5,4,3,0.7464,0.0,0.2857,1.0613
130,18,6,16,0.9994,3,4,2,0.9154,0.0462,0.1385,1.0733
18,5,0,76,1.0022,14,0,2,0.6456,0.0,0.2778,1.0533
13,3,0,112,1.1539,14,6,2,0.5265,0.0,0.2308,1.037
81,10,1,81,1.1159,22,2,1,0.689,0.0123,0.1235,1.0556
10,4,1,85,1.0516,18,3,3,1.0,0.1,0.4,1.0476
132,14,6,566,1.0379,23,1,1,0.8485,0.0455,0.1061,1.0513
0,0,0,29,0.9816,1,5,2,0.0,0.0,0.0,0.9595
140,46,6,542,0.9425,22,4,2,1.0,0.0429,0.3286,1.0665
1,0,0,59,1.0309,6,1,1,0.005,0.0,0.0,0.9102
88,16,2,75,1.0483,4,2,1,0.8718,0.0227,0.1818,1.0736
30,3,0,58,1.107,6,2,2,0.35,0.0,0.1,1.0344
198,24,1,580,0.9333,20,3,1,0.7576,0.0051,0.1212,1.0652
3,0,0,35,0.9886,7,1,3,0.015,0.0,0.0,0.895
32,1,0,326,0.9702,12,4,1,0.2225,0.0,0.0312,0.916
139,48,10,33,0.8771,23,1,1,1.0,0.0719,0.3453,1.0506
29,12,0,54,1.0135,14,0,2,0.9726,0.0,0.4138,1.0377
39,19,7,262,1.0752,19,0,3,1.0,0.1795,0.4872,1.11
47,2,0,20,1.0243,6,2,3,0.3201,0.0,0.0426,1.0312
24,1,0,267,1.0677,5,0,1,0.2033,0.0,0.0417,0.9207
39,5,1,114,1.0773,11,1,2,0.5283,0.0256,0.1282,1.0297
35,10,1,55,1.0981,11,1,2,0.8321,0.0286,0.2857,1.0241
92,21,11,156,1.1136,5,1,1,1.0,0.1196,0.2283,1.0814
1,0,0,34,1.0939,0,2,1,0.005,0.0,0.0,0.9454
13,1,0,97,1.0169,4,4,3,0.2188,0.0,0.0769,0.9229
120,55,5,223,1.1021,21,2,1,1.0,0.0417,0.4583,1.0881
88,1,0,3,1.0904,7,1,2,0.4627,0.0,0.0114,1.0466
24,5,1,166,1.0121,19,1,1,0.6617,0.0417,0.2083,1.0213
38,0,0,301,1.1529,19,4,1,0.19,0.0,0.0,0.9501
12,1,0,220,1.0718,19,5,2,0.2267,0.0,0.0833,0.9563
8,1,0,570,1.0122,11,1,2,0.29,0.0,0.125,0.9046
24,12,4,129,1.0924,8,2,3,1.0,0.1667,0.5,1.0315
17,3,0,166,0.9925,14,1,2,0.4379,0.0,0.1765,1.0151
35,9,0,270,1.144,3,0,3,0.6893,0.0,0.2571,1.0305
3,0,0,43,0.9445,0,0,3,0.015,0.0,0.0,0.8659
146,18,5,162,1.0003,17,1,3,0.8493,0.0342,0.1233,1.0779
171,31,11,48,1.0036,13,2,2,1.0,0.0643,0.1813,1.0313
47,17,5,276,1.008,4,0,2,1.0,0.1064,0.3617,1.0241
30,3,0,213,1.0553,2,1,2,0.35,0.0,0.1,0.9953
14,1,0,236,1.0747,22,5,1,0.2129,0.0,0.0714,0.9616
67,15,1,47,1.1182,6,1,3,0.8275,0.0149,0.2239,1.0687
46,10,1,46,1.0315,4,6,2,0.73,0.0217,0.2174,1.0911
7,2,0,157,0.9298,10,4,1,0.6064,0.0,0.2857,1.0027
96,19,5,10,1.1893,2,4,2,1.0,0.0521,0.1979,1.0856
69,23,3,27,1.0988,12,3,2,1.0,0.0435,0.3333,1.1238
119,9,1,2,1.015,8,6,2,0.6765,0.0084,0.0756,1.0948
51,17,9,179,1.0884,12,5,2,1.0,0.1765,0.3333,1.0384
38,9,0,152,0.9952,9,4,3,0.6637,0.0,0.2368,1.0132
21,2,0,3,1.1137,15,2,2,0.2955,0.0,0.0952,0.9845
107,24,5,32,1.0738,14,3,1,1.0,0.0467,0.2243,1.0902
80,19,3,174,1.0231,7,0,3,0.9875,0.0375,0.2375,1.0521
1,0,0,205,1.0487,10,4,3,0.005,0.0,0.0,0.88
1,0,0,241,1.1594,11,5,1,0.005,0.0,0.0,0.9606
18,4,3,10,0.9913,16,4,1,1.0,0.1667,0.2222,1.1282
66,1,0,287,0.8691,17,5,1,0.3603,0.0,0.0152,0.9938
174,42,1,48,0.9089,21,1,2,1.0,0.0057,0.2414,1.1108
6,0,0,257,1.2122,15,2,2,0.03,0.0,0.0,0.9116
36,15,3,90,1.0197,18,0,3,1.0,0.0833,0.4167,1.0868
19,4,0,127,1.0046,14,2,2,0.5161,0.0,0.2105,1.0129
140,8,2,192,1.0933,10,6,3,0.6571,0.0143,0.0571,1.0428
73,27,5,182,1.1627,1,3,2,1.0,0.0685,0.3699,1.0396
72,13,2,305,1.0471,16,2,3,0.8044,0.0278,0.1806,1.0344
25,2,0,201,1.0647,10,4,2,0.285,0.0,0.08,0.9295
21,2,0,30,0.9638,9,1,1,0.2955,0.0,0.0952,0.9391
12,2,0,99,1.0291,4,1,1,0.3933,0.0,0.1667,0.9937
2,0,0,75,0.9924,2,5,3,0.01,0.0,0.0,0.8929
80,28,8,53,1.0774,17,5,1,1.0,0.1,0.35,1.0689
67,2,0,245,1.0332,11,4,1,0.3947,0.0,0.0299,1.0149
326,19,3,375,0.9884,1,2,2,0.6442,0.0092,0.0583,1.0084
227,24,7,242,1.0099,0,1,1,0.804,0.0308,0.1057,1.0487
32,4,1,28,0.9722,20,3,1,0.5038,0.0312,0.125,1.1073
58,19,9,10,1.0645,15,6,2,1.0,0.1552,0.3276,1.0626
115,10,1,83,1.0982,7,5,2,0.7,0.0087,0.087,1.0984
75,43,0,425,1.0069,22,6,1,1.0,0.0,0.5733,1.1188
11,0,0,341,0.8992,17,3,3,0.055,0.0,0.0,0.8737
23,3,0,430,1.0479,22,4,3,0.3759,0.0,0.1304,0.9887
5,1,0,63,1.1002,22,3,2,0.425,0.0,0.2,1.0181
123,28,8,179,0.9246,10,3,3,1.0,0.065,0.2276,1.0143
37,4,0,227,1.0243,22,3,2,0.4012,0.0,0.1081,1.0269
10,1,0,41,1.178,4,4,3,0.25,0.0,0.1,0.925
44,3,1,160,1.0836,12,6,3,0.4245,0.0227,0.0682,1.0284
38,4,1,55,1.0387,10,2,2,0.4795,0.0263,0.1053,0.9961
17,4,1,35,1.0922,4,6,3,0.7321,0.0588,0.2353,1.1064
4,0,0,124,0.9541,13,5,2,0.02,0.0,0.0,0.9044
44,1,0,13,0.9758,1,2,3,0.2655,0.0,0.0227,0.9349
29,5,1,32,0.9771,15,4,2,0.5933,0.0345,0.1724,1.0366
59,10,0,152,1.158,9,0,2,0.634,0.0,0.1695,1.0515
29,6,1,472,1.0027,12,1,1,0.6622,0.0345,0.2069,1.042
76,18,0,94,1.0389,1,0,2,0.8537,0.0,0.2368,1.0799
32,8,1,587,1.0029,15,2,2,0.7537,0.0312,0.25,1.1089
32,6,1,487,0.8975,16,2,2,0.6288,0.0312,0.1875,1.0256
83,13,5,318,0.9282,6,5,1,0.909,0.0602,0.1566,1.0917
20,1,0,89,1.0031,6,3,1,0.2,0.0,0.05,0.9308
5,0,0,48,1.0209,1,6,1,0.025,0.0,0.0,0.8854
1,0,0,98,0.9992,3,6,1,0.005,0.0,0.0,0.9033
56,3,0,69,0.9215,14,3,2,0.3871,0.0,0.0536,0.9622
38,4,2,79,0.9071,3,0,2,0.5584,0.0526,0.1053,1.0033
48,7,2,55,1.0476,9,4,2,0.6567,0.0417,0.1458,1.0426
9,0,0,2,1.0496,20,4,3,0.045,0.0,0.0,0.9401
5,0,0,92,1.0448,5,5,2,0.025,0.0,0.0,0.9235
0,0,0,24,1.1796,2,4,2,0.0,0.0,0.0,0.9498
17,1,0,38,1.0401,9,2,1,0.2026,0.0,0.0588,0.9473
35,1,0,165,0.9552,7,6,1,0.2321,0.0,0.0286,0.9089
19,0,0,283,1.0011,19,3,1,0.095,0.0,0.0,0.9079
23,8,1,118,1.143,21,5,1,0.9411,0.0435,0.3478,1.1081
93,6,1,13,1.25,13,5,3,0.6263,0.0108,0.0645,1.0851
17,3,0,91,1.075,22,5,3,0.4379,0.0,0.1765,1.0293
28,9,2,266,0.9013,3,5,2,0.9971,0.0714,0.3214,1.0123
61,8,0,349,1.129,11,2,3,0.5673,0.0,0.1311,1.03
20,2,0,515,1.1224,19,2,3,0.3,0.0,0.1,1.0367
38,12,3,65,0.9537,4,4,2,1.0,0.0789,0.3158,1.0345
79,18,3,372,1.0234,2,0,2,0.9646,0.038,0.2278,1.1145
119,40,10,211,0.9123,15,2,2,1.0,0.084,0.3361,1.0805
6,0,0,381,1.0707,12,0,1,0.03,0.0,0.0,0.9239
104,32,14,285,1.0182,16,1,3,1.0,0.1346,0.3077,1.0931
27,8,4,36,0.9973,15,4,1,1.0,0.1481,0.2963,1.114
11,1,0,44,0.9124,23,6,1,0.2368,0.0,0.0909,0.9357
24,8,0,90,1.042,11,1,2,0.7867,0.0,0.3333,1.0653
156,22,7,182,1.0555,2,4,3,0.9167,0.0449,0.141,1.0572
27,3,1,391,0.9613,3,1,2,0.4683,0.037,0.1111,1.0148
15,5,0,576,0.9871,1,0,3,0.7417,0.0,0.3333,1.0114
40,8,1,296,0.9532,1,6,2,0.675,0.025,0.2,1.031
10,1,0,217,1.1408,21,1,2,0.25,0.0,0.1,0.9611
3,0,0,43,1.1506,2,0,2,0.015,0.0,0.0,0.938
5,0,0,25,0.9466,14,4,2,0.025,0.0,0.0,0.9199
5,0,0,146,1.0007,20,3,3,0.025,0.0,0.0,0.9353
6,1,0,90,1.0836,1,0,3,0.3633,0.0,0.1667,1.0096
5,1,0,78,0.8395,21,3,1,0.425,0.0,0.2,0.9736
40,6,1,352,1.0492,13,4,3,0.575,0.025,0.15,1.0169
8,0,0,36,1.0097,18,0,2,0.04,0.0,0.0,0.8941
16,3,1,81,1.064,19,3,1,0.6425,0.0625,0.1875,1.0222
90,6,2,40,0.934,5,0,2,0.65,0.0222,0.0667,0.9972
25,1,0,358,0.924,11,5,2,0.205,0.0,0.04,0.9384
44,10,1,369,1.0215,5,6,2,0.7427,0.0227,0.2273,1.0868
7,1,0,14,1.1399,2,1,1,0.3207,0.0,0.1429,1.0773
8,0,0,143,1.0807,15,6,2,0.04,0.0,0.0,0.8853
1,0,0,49,1.092,13,2,2,0.005,0.0,0.0,0.9172
7,0,0,208,1.1643,17,6,1,0.035,0.0,0.0,0.9216
13,2,0,40,0.9861,23,2,1,0.3727,0.0,0.1538,1.0007
7,0,0,490,1.0593,3,0,3,0.035,0.0,0.0,0.929
3,0,0,100,1.0069,12,0,3,0.015,0.0,0.0,0.9417
5,1,0,24,1.0699,20,3,3,0.425,0.0,0.2,1.0735
24,4,0,266,1.0135,9,2,2,0.4533,0.0,0.1667,1.027
9,0,0,85,1.139,4,5,3,0.045,0.0,0.0,0.9217
18,1,0,92,1.0967,13,2,2,0.2011,0.0,0.0556,0.9775
28,1,0,359,1.1151,18,4,2,0.2114,0.0,0.0357,0.9491
46,4,0,5,0.9561,6,1,2,0.4039,0.0,0.087,1.0154
1,0,0,433,1.0004,20,6,2,0.005,0.0,0.0,0.9413
64,25,7,13,1.0007,3,1,1,1.0,0.1094,0.3906,1.1075
39,6,3,543,1.1644,21,2,1,0.7335,0.0769,0.1538,1.0774
3,1,0,36,1.1255,10,4,3,0.6817,0.0,0.3333,1.0547
82,5,2,88,1.055,10,1,1,0.6051,0.0244,0.061,1.0484
101,2,0,416,1.1038,8,3,1,0.5396,0.0,0.0198,1.0596
2,1,0,9,1.1729,20,2,3,1.0,0.0,0.5,1.1495
12,3,0,275,1.1057,20,1,3,0.56,0.0,0.25,1.0709
65,18,9,80,1.25,19,2,2,1.0,0.1385,0.2769,1.0727
55,4,0,16,0.9991,22,4,1,0.4205,0.0,0.0727,1.045
8,1,0,199,1.0278,19,4,1,0.29,0.0,0.125,0.9462
9,2,0,460,1.0667,10,5,2,0.4894,0.0,0.2222,1.0423
18,4,0,275,1.021,2,6,2,0.5344,0.0,0.2222,1.0202
26,4,1,170,1.0093,14,1,2,0.5531,0.0385,0.1538,1.0544
38,1,0,328,1.0646,15,6,1,0.2426,0.0,0.0263,0.9468
18,0,0,163,1.0397,1,0,1,0.09,0.0,0.0,0.8625
24,8,2,146,0.9503,11,0,1,1.0,0.0833,0.3333,1.1252
55,11,4,238,1.0782,1,0,1,0.8932,0.0727,0.2,1.0591
1,0,0,2,1.1015,0,5,2,0.005,0.0,0.0,0.9057
11,2,0,183,0.8475,15,0,1,0.4186,0.0,0.1818,1.0076
49,20,5,57,1.1241,12,6,2,1.0,0.102,0.4082,1.1045
90,32,12,177,1.078,19,5,1,1.0,0.1333,0.3556,1.096
28,11,6,61,1.0328,1,5,1,1.0,0.2143,0.3929,1.0827
30,6,0,22,1.0732,2,2,3,0.55,0.0,0.2,1.0615
4,0,0,88,1.021,7,3,2,0.02,0.0,0.0,0.8734
23,8,2,158,1.0241,21,3,3,1.0,0.087,0.3478,1.067
30,2,0,184,0.8818,8,5,2,0.2833,0.0,0.0667,0.908
11,2,0,270,1.0284,3,2,2,0.4186,0.0,0.1818,1.0001
12,1,0,143,0.9475,12,3,2,0.2267,0.0,0.0833,0.9244
18,3,1,398,1.0259,4,6,1,0.59,0.0556,0.1667,1.0538
0,0,0,315,1.0305,11,6,1,0.0,0.0,0.0,0.8781
15,2,0,285,1.0197,5,4,2,0.3417,0.0,0.1333,1.0063
9,0,0,475,1.0596,10,1,3,0.045,0.0,0.0,0.85
15,7,2,128,1.1232,9,3,1,1.0,0.1333,0.4667,1.0827
5,0,0,85,0.9874,16,3,1,0.025,0.0,0.0,0.9308
88,23,6,35,1.1005,3,4,2,1.0,0.0682,0.2614,1.0976
36,3,0,384,0.9451,20,2,2,0.3467,0.0,0.0833,1.0005
45,15,1,48,1.099,14,5,2,0.9583,0.0222,0.3333,1.037
62,17,5,355,1.0289,5,2,3,1.0,0.0806,0.2742,1.0585
27,5,1,455,0.9901,14,2,1,0.6165,0.037,0.1852,1.0279
3,0,0,92,1.1253,19,5,2,0.015,0.0,0.0,0.9895
30,3,0,443,1.0382,12,3,3,0.35,0.0,0.1,1.0001
35,2,0,77,1.0476,14,4,1,0.2893,0.0,0.0571,0.9305
54,1,0,56,1.1345,9,2,3,0.307,0.0,0.0185,1.0053
22,6,1,76,0.909,2,6,2,0.7918,0.0455,0.2727,1.0243
5,2,0,72,1.0863,20,3,3,0.825,0.0,0.4,1.0452
13,8,1,72,1.1759,21,1,1,1.0,0.0769,0.6154,1.0916
18,6,1,263,1.1692,10,2,1,0.9233,0.0556,0.3333,1.0834
41,9,2,14,0.9686,16,6,2,0.7904,0.0488,0.2195,1.0891
33,3,1,17,0.8857,4,6,2,0.4377,0.0303,0.0909,1.0335
17,4,0,180,1.0056,4,4,1,0.5556,0.0,0.2353,1.046
172,70,24,78,0.9416,18,3,2,1.0,0.1395,0.407,1.0921
37,7,1,56,1.0991,1,4,2,0.6445,0.027,0.1892,1.004
10,0,0,17,1.0146,11,6,3,0.05,0.0,0.0,0.9605
4,1,0,41,0.9288,18,5,1,0.52,0.0,0.25,1.062
6,0,0,83,1.0501,3,1,3,0.03,0.0,0.0,0.931
11,0,0,55,1.0261,1,4,1,0.055,0.0,0.0,0.9455
7,0,0,70,1.0309,0,0,1,0.035,0.0,0.0,0.8827
8,0,0,25,1.0217,17,1,3,0.04,0.0,0.0,0.9442
13,1,0,82,1.1433,17,2,2,0.2188,0.0,0.0769,0.9654
7,1,0,468,1.1498,12,1,2,0.3207,0.0,0.1429,1.0184
90,20,10,55,1.1084,10,1,2,1.0,0.1111,0.2222,1.1064
3,0,0,77,0.8722,1,6,3,0.015,0.0,0.0,0.9225
29,3,0,186,1.0617,6,5,1,0.3519,0.0,0.1034,0.9968
21,0,0,84,1.0365,3,0,2,0.105,0.0,0.0,0.9355
161,10,3,31,1.0231,4,5,2,0.6801,0.0186,0.0621,1.0364
4,0,0,147,1.0522,14,5,3,0.02,0.0,0.0,0.9131
20,3,0,15,1.0657,4,5,2,0.4,0.0,0.15,1.006
139,19,1,532,1.1599,19,6,2,0.795,0.0072,0.1367,1.1035
80,7,1,85,1.1389,20,6,3,0.6125,0.0125,0.0875,1.0934
67,2,0,89,1.0278,18,3,1,0.3947,0.0,0.0299,1.0253
11,1,0,9,1.0519,6,6,2,0.2368,0.0,0.0909,0.9266
7,1,0,109,1.1169,18,5,1,0.3207,0.0,0.1429,1.0503
44,0,0,491,1.0592,1,5,3,0.22,0.0,0.0,0.9442
106,15,4,266,0.9556,4,4,2,0.8962,0.0377,0.1415,1.1209
32,4,1,517,0.9656,11,5,1,0.5038,0.0312,0.125,1.0579
33,7,0,37,0.9918,20,5,2,0.5892,0.0,0.2121,1.0474
13,4,0,64,1.0917,23,0,2,0.6804,0.0,0.3077,1.0352
58,13,3,92,1.0331,13,6,1,0.8934,0.0517,0.2241,1.0684
8,1,0,138,0.9868,22,1,3,0.29,0.0,0.125,0.9782
15,1,0,4,1.0546,8,4,2,0.2083,0.0,0.0667,0.9335
22,4,1,398,1.1264,21,1,3,0.61,0.0455,0.1818,1.0384
28,2,0,49,1.2151,0,5,2,0.2829,0.0,0.0714,0.9778
11,1,0,82,1.1649,19,5,1,0.2368,0.0,0.0909,0.9731
4,0,0,15,1.0412,0,3,2,0.02,0.0,0.0,0.9144
37,4,0,530,0.9003,8,5,2,0.4012,0.0,0.1081,0.9612
13,2,0,79,1.0807,0,6,1,0.3727,0.0,0.1538,1.0131
34,4,1,2,1.0185,21,2,1,0.4935,0.0294,0.1176,1.0385
6,0,0,61,1.0377,6,5,1,0.03,0.0,0.0,0.8998
26,6,0,139,1.216,12,6,2,0.5915,0.0,0.2308,1.0764
30,14,1,314,1.1371,19,6,3,1.0,0.0333,0.4667,1.1146
2,0,0,119,1.2076,0,2,1,0.01,0.0,0.0,0.9171
16,4,0,60,1.0505,11,2,2,0.58,0.0,0.25,1.0199
5,0,0,18,0.9772,2,2,1,0.025,0.0,0.0,0.9238
2,0,0,11,1.1398,15,6,3,0.01,0.0,0.0,0.9295
184,43,11,21,1.0974,23,2,2,1.0,0.0598,0.2337,1.1284
15,7,0,368,1.002,9,3,1,1.0,0.0,0.4667,1.0317
66,10,4,51,0.9829,14,5,3,0.8148,0.0606,0.1515,1.1277
11,2,0,65,1.0216,21,5,1,0.4186,0.0,0.1818,1.0619
45,12,5,358,1.067,23,1,2,1.0,0.1111,0.2667,1.0803
57,3,0,48,0.9741,22,0,2,0.3903,0.0,0.0526,1.0535
36,2,0,14,0.9391,22,4,1,0.2911,0.0,0.0556,0.9609
25,8,3,2,1.0443,8,4,3,1.0,0.12,0.32,1.1358
21,6,2,59,1.0493,19,3,1,0.9621,0.0952,0.2857,1.0916
17,3,0,53,0.9493,6,1,1,0.4379,0.0,0.1765,0.9836
106,10,0,94,1.0421,23,0,3,0.6887,0.0,0.0943,1.0341
71,6,1,95,0.9984,12,5,3,0.5663,0.0141,0.0845,1.0628
134,5,0,370,0.8937,3,1,3,0.5746,0.0,0.0373,1.0234
5,1,0,38,1.0854,16,2,2,0.425,0.0,0.2,1.0005
52,3,0,45,0.9908,12,0,2,0.3754,0.0,0.0577,1.0047
111,9,3,34,1.0933,13,4,1,0.7432,0.027,0.0811,1.0768
7,1,0,47,0.9969,7,3,1,0.3207,0.0,0.1429,1.0187
2,0,0,95,1.021,18,3,2,0.01,0.0,0.0,0.9478
54,11,1,561,1.0883,13,1,2,0.733,0.0185,0.2037,1.0694
34,12,2,16,1.0586,2,4,1,1.0,0.0588,0.3529,1.0685
73,21,2,125,1.0339,11,3,2,1.0,0.0274,0.2877,1.0593
6,2,0,216,1.0657,14,4,2,0.6967,0.0,0.3333,1.053
63,3,0,183,0.9949,17,0,3,0.4102,0.0,0.0476,1.0267
9,1,0,40,1.0197,16,3,1,0.2672,0.0,0.1111,0.9745
7,1,0,275,0.9331,13,3,3,0.3207,0.0,0.1429,1.0053
7,0,0,401,0.9722,14,6,3,0.035,0.0,0.0,0.8832
67,25,4,135,1.1632,22,1,2,1.0,0.0597,0.3731,1.0764
43,5,0,143,1.0033,10,4,1,0.4476,0.0,0.1163,1.0047
29,9,2,216,0.9839,8,4,2,0.9726,0.069,0.3103,1.1117
17,2,0,135,0.9865,21,1,3,0.3203,0.0,0.1176,1.0231
83,7,2,38,1.0911,1,5,2,0.656,0.0241,0.0843,1.0489
19,2,0,84,0.885,20,2,1,0.3055,0.0,0.1053,0.9922
67,26,6,200,1.0437,8,6,1,1.0,0.0896,0.3881,1.0633
23,5,1,234,1.1386,4,5,1,0.6802,0.0435,0.2174,1.0501
18,1,0,66,1.1608,12,4,2,0.2011,0.0,0.0556,0.9969
24,7,1,110,1.134,4,1,2,0.8283,0.0417,0.2917,1.044
14,3,0,128,1.0576,10,5,1,0.4986,0.0,0.2143,1.0345
